,0,1,2,3,4,5,6,7,8
32,1.0,0.0,0.0,2.0,15.58,19.695,76.0,15.0013,1.0
33,1.0,0.0,0.0,2.0,14.76,17.425,81.0,15.0013,7.0
34,1.0,0.0,0.0,2.0,14.76,16.665,71.0,16.9979,16.0
35,1.0,0.0,0.0,2.0,14.76,16.665,66.0,19.9995,20.0
36,1.0,0.0,0.0,2.0,14.76,17.425,66.0,8.9981,11.0
37,1.0,0.0,0.0,3.0,14.76,17.425,76.0,12.998,4.0
38,1.0,0.0,0.0,3.0,13.94,16.665,81.0,11.0014,19.0
39,1.0,0.0,0.0,3.0,13.94,16.665,71.0,11.0014,9.0
40,1.0,0.0,0.0,1.0,13.94,16.665,57.0,12.998,7.0
41,1.0,0.0,0.0,2.0,14.76,16.665,46.0,22.0028,10.0
42,1.0,0.0,0.0,1.0,13.12,14.395,42.0,30.0026,1.0
43,1.0,0.0,0.0,1.0,12.3,13.635,39.0,23.9994,5.0
44,1.0,0.0,0.0,1.0,10.66,11.365,44.0,22.0028,11.0
45,1.0,0.0,0.0,1.0,9.84,10.605,44.0,19.9995,0.0
46,1.0,0.0,0.0,1.0,9.02,11.365,47.0,11.0014,0.0
47,1.0,0.0,1.0,1.0,9.02,9.85,44.0,23.9994,0.0
48,1.0,0.0,1.0,1.0,8.2,8.335,44.0,27.9993,0.0
49,1.0,0.0,1.0,1.0,6.56,6.82,47.0,26.0027,0.0
50,1.0,0.0,1.0,1.0,6.56,6.82,47.0,19.0012,0.0
51,1.0,0.0,1.0,1.0,5.74,5.305,50.0,26.0027,0.0
52,1.0,0.0,1.0,1.0,5.74,6.82,50.0,12.998,1.0
53,1.0,0.0,1.0,1.0,5.74,6.06,50.0,19.0012,1.0
54,1.0,0.0,1.0,1.0,6.56,6.82,43.0,26.0027,7.0
55,1.0,0.0,1.0,1.0,7.38,8.335,43.0,16.9979,11.0
56,1.0,0.0,1.0,1.0,8.2,9.09,40.0,22.0028,10.0
57,1.0,0.0,1.0,1.0,9.02,10.605,35.0,19.9995,13.0
58,1.0,0.0,1.0,1.0,9.84,10.605,35.0,19.0012,8.0
59,1.0,0.0,1.0,1.0,10.66,12.12,30.0,19.0012,11.0
60,1.0,0.0,1.0,1.0,10.66,12.12,30.0,16.9979,14.0
61,1.0,0.0,1.0,1.0,10.66,12.12,30.0,16.9979,9.0
62,1.0,0.0,1.0,1.0,9.84,11.365,30.0,15.0013,11.0
63,1.0,0.0,1.0,1.0,9.84,12.88,32.0,7.0015,9.0
64,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,8.0
65,1.0,0.0,1.0,1.0,8.2,11.365,47.0,7.0015,3.0
66,1.0,0.0,1.0,1.0,7.38,9.85,64.0,8.9981,3.0
67,1.0,0.0,1.0,1.0,5.74,7.575,69.0,8.9981,0.0
68,1.0,0.0,1.0,1.0,7.38,10.605,55.0,7.0015,1.0
69,1.0,0.0,1.0,1.0,6.56,9.09,55.0,7.0015,0.0
70,1.0,0.0,1.0,1.0,6.56,9.09,59.0,7.0015,0.0
71,1.0,0.0,1.0,1.0,5.74,7.575,63.0,8.9981,0.0
72,1.0,0.0,1.0,1.0,5.74,9.09,63.0,6.0032,0.0
73,1.0,0.0,1.0,1.0,4.92,7.575,68.0,7.0015,0.0
74,1.0,0.0,1.0,1.0,4.92,7.575,74.0,7.0015,0.0
75,1.0,0.0,1.0,1.0,4.92,7.575,74.0,8.9981,2.0
76,1.0,0.0,1.0,1.0,5.74,7.575,69.0,11.0014,2.0
77,1.0,0.0,1.0,1.0,6.56,7.575,64.0,15.0013,2.0
78,1.0,0.0,1.0,2.0,6.56,6.82,69.0,22.0028,5.0
79,1.0,0.0,1.0,1.0,9.02,10.605,51.0,19.9995,7.0
80,1.0,0.0,1.0,1.0,9.02,11.365,51.0,11.0014,12.0
81,1.0,0.0,1.0,1.0,9.84,11.365,56.0,12.998,18.0
82,1.0,0.0,1.0,1.0,10.66,12.88,52.0,15.0013,9.0
83,1.0,0.0,1.0,1.0,11.48,13.635,52.0,16.9979,17.0
84,1.0,0.0,1.0,1.0,12.3,14.395,49.0,16.9979,15.0
85,1.0,0.0,1.0,1.0,11.48,13.635,48.0,15.0013,10.0
86,1.0,0.0,1.0,1.0,10.66,12.88,48.0,12.998,3.0
87,1.0,0.0,1.0,1.0,9.84,12.88,48.0,7.0015,2.0
88,1.0,0.0,1.0,1.0,9.84,12.88,48.0,7.0015,1.0
89,1.0,0.0,1.0,1.0,9.02,13.635,64.0,0.0,0.0
90,1.0,0.0,1.0,1.0,9.02,12.88,64.0,6.0032,1.0
91,1.0,0.0,1.0,1.0,8.2,11.365,69.0,6.0032,2.0
92,1.0,0.0,1.0,1.0,8.2,12.88,64.0,0.0,0.0
93,1.0,0.0,1.0,1.0,6.56,9.85,74.0,6.0032,0.0
94,1.0,0.0,1.0,1.0,6.56,9.85,74.0,6.0032,0.0
95,1.0,0.0,1.0,1.0,9.84,11.365,48.0,15.0013,0.0
96,1.0,0.0,1.0,1.0,9.02,11.365,47.0,11.0014,0.0
97,1.0,0.0,1.0,1.0,8.2,9.85,47.0,15.0013,0.0
98,1.0,0.0,1.0,1.0,7.38,9.09,43.0,12.998,1.0
99,1.0,0.0,1.0,1.0,8.2,9.09,40.0,19.9995,3.0
100,1.0,0.0,1.0,1.0,9.02,9.85,37.0,22.0028,6.0
101,1.0,0.0,1.0,1.0,9.02,9.85,37.0,22.0028,4.0
102,1.0,0.0,1.0,1.0,10.66,11.365,33.0,22.0028,12.0
103,1.0,0.0,1.0,1.0,10.66,11.365,33.0,22.0028,5.0
104,1.0,0.0,1.0,1.0,11.48,12.88,30.0,19.9995,6.0
105,1.0,0.0,1.0,1.0,12.3,14.395,28.0,12.998,10.0
106,1.0,0.0,1.0,1.0,12.3,14.395,28.0,12.998,7.0
107,1.0,0.0,1.0,1.0,12.3,15.91,28.0,6.0032,4.0
108,1.0,0.0,1.0,1.0,9.84,11.365,38.0,12.998,4.0
109,1.0,0.0,1.0,1.0,9.84,12.12,38.0,8.9981,3.0
110,1.0,0.0,1.0,1.0,9.84,12.88,38.0,7.0015,5.0
111,1.0,0.0,1.0,1.0,9.02,11.365,47.0,11.0014,7.0
112,1.0,0.0,1.0,1.0,8.2,9.85,51.0,12.998,3.0
113,1.0,0.0,1.0,1.0,7.38,9.85,55.0,8.9981,1.0
114,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,1.0
115,1.0,0.0,1.0,1.0,7.38,12.12,55.0,0.0,0.0
116,1.0,0.0,1.0,1.0,6.56,11.365,64.0,0.0,0.0
117,1.0,0.0,1.0,1.0,6.56,11.365,64.0,0.0,0.0
118,1.0,0.0,1.0,2.0,6.56,9.85,64.0,6.0032,0.0
119,1.0,0.0,1.0,2.0,5.74,9.09,69.0,6.0032,0.0
120,1.0,0.0,1.0,2.0,5.74,8.335,63.0,7.0015,0.0
121,1.0,0.0,1.0,2.0,6.56,11.365,59.0,0.0,0.0
122,1.0,0.0,1.0,1.0,6.56,11.365,59.0,0.0,3.0
123,1.0,0.0,1.0,2.0,7.38,12.12,51.0,0.0,6.0
124,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,3.0
125,1.0,0.0,1.0,1.0,9.02,12.88,44.0,6.0032,2.0
126,1.0,0.0,1.0,1.0,10.66,14.395,35.0,0.0,6.0
127,1.0,0.0,1.0,1.0,10.66,13.635,35.0,7.0015,12.0
128,1.0,0.0,1.0,1.0,11.48,13.635,36.0,11.0014,11.0
129,1.0,0.0,1.0,1.0,11.48,13.635,36.0,0.0,8.0
130,1.0,0.0,1.0,1.0,10.66,12.88,38.0,11.0014,12.0
131,1.0,0.0,1.0,1.0,9.02,11.365,51.0,11.0014,9.0
132,1.0,0.0,1.0,1.0,9.02,11.365,51.0,8.9981,5.0
133,1.0,0.0,1.0,1.0,9.02,12.88,55.0,6.0032,3.0
134,1.0,0.0,1.0,1.0,8.2,10.605,51.0,11.0014,3.0
135,1.0,0.0,1.0,2.0,9.02,10.605,55.0,15.0013,0.0
136,1.0,0.0,1.0,2.0,9.02,10.605,51.0,19.0012,1.0
137,1.0,0.0,1.0,2.0,8.2,9.85,59.0,12.998,4.0
138,1.0,0.0,1.0,2.0,8.2,9.85,64.0,12.998,4.0
139,1.0,0.0,1.0,2.0,8.2,9.85,69.0,15.0013,2.0
140,1.0,0.0,1.0,2.0,8.2,9.85,69.0,15.0013,0.0
141,1.0,0.0,1.0,2.0,8.2,10.605,69.0,8.9981,0.0
142,1.0,0.0,1.0,3.0,9.02,13.635,55.0,0.0,0.0
143,1.0,0.0,1.0,2.0,8.2,12.88,69.0,0.0,8.0
144,1.0,0.0,1.0,1.0,8.2,10.605,69.0,8.9981,8.0
145,1.0,0.0,1.0,1.0,8.2,9.85,51.0,16.9979,20.0
146,1.0,0.0,1.0,1.0,8.2,9.09,47.0,19.9995,9.0
147,1.0,0.0,1.0,1.0,9.02,9.85,37.0,22.0028,16.0
148,1.0,0.0,1.0,2.0,8.2,9.85,40.0,15.0013,19.0
149,1.0,0.0,1.0,2.0,8.2,9.85,37.0,16.9979,9.0
150,1.0,0.0,1.0,2.0,8.2,9.09,37.0,19.0012,9.0
151,1.0,0.0,1.0,2.0,8.2,9.85,40.0,16.9979,7.0
152,1.0,0.0,1.0,2.0,8.2,10.605,37.0,11.0014,9.0
153,1.0,0.0,1.0,2.0,8.2,10.605,37.0,11.0014,5.0
154,1.0,0.0,1.0,2.0,8.2,12.88,37.0,0.0,9.0
155,1.0,0.0,1.0,1.0,8.2,11.365,40.0,6.0032,7.0
156,1.0,0.0,1.0,1.0,6.56,9.85,55.0,6.0032,3.0
157,1.0,0.0,1.0,1.0,7.38,10.605,47.0,7.0015,1.0
158,1.0,0.0,1.0,1.0,7.38,9.85,47.0,8.9981,0.0
159,1.0,0.0,1.0,2.0,7.38,9.85,43.0,11.0014,2.0
160,1.0,0.0,1.0,2.0,7.38,9.85,51.0,11.0014,1.0
161,1.0,0.0,0.0,2.0,7.38,9.85,51.0,11.0014,1.0
162,1.0,0.0,0.0,2.0,7.38,10.605,55.0,6.0032,1.0
163,1.0,0.0,0.0,2.0,7.38,12.12,55.0,0.0,3.0
164,1.0,0.0,0.0,3.0,7.38,9.85,55.0,11.0014,0.0
165,1.0,0.0,0.0,3.0,7.38,9.85,55.0,11.0014,0.0
166,1.0,0.0,0.0,2.0,6.56,8.335,74.0,11.0014,0.0
167,1.0,0.0,0.0,2.0,6.56,8.335,74.0,11.0014,0.0
168,1.0,0.0,0.0,2.0,6.56,9.09,74.0,7.0015,1.0
169,1.0,0.0,0.0,3.0,6.56,9.09,93.0,7.0015,0.0
170,1.0,0.0,0.0,3.0,6.56,9.09,93.0,7.0015,0.0
171,1.0,0.0,0.0,2.0,7.38,9.85,80.0,11.0014,5.0
172,1.0,0.0,0.0,2.0,8.2,9.09,69.0,26.0027,2.0
173,1.0,0.0,0.0,2.0,8.2,9.09,59.0,23.9994,8.0
174,1.0,0.0,0.0,1.0,8.2,9.09,44.0,22.0028,7.0
175,1.0,0.0,0.0,1.0,8.2,8.335,32.0,32.9975,12.0
176,1.0,0.0,0.0,1.0,8.2,8.335,32.0,30.0026,5.0
177,1.0,0.0,0.0,1.0,7.38,6.82,29.0,30.0026,8.0
178,1.0,0.0,0.0,1.0,6.56,6.06,37.0,36.9974,5.0
179,1.0,0.0,0.0,1.0,5.74,6.06,39.0,19.9995,3.0
180,1.0,0.0,0.0,1.0,5.74,6.06,36.0,16.9979,4.0
181,1.0,0.0,0.0,1.0,4.92,6.06,36.0,16.9979,0.0
182,1.0,0.0,0.0,1.0,4.92,5.305,39.0,23.9994,2.0
183,1.0,0.0,0.0,1.0,4.92,5.305,36.0,26.0027,1.0
184,1.0,0.0,0.0,1.0,4.1,3.03,39.0,30.0026,0.0
185,1.0,0.0,0.0,1.0,4.1,3.79,42.0,26.0027,1.0
186,1.0,0.0,0.0,1.0,4.1,3.03,42.0,31.0009,0.0
187,1.0,0.0,0.0,1.0,4.1,3.03,46.0,31.0009,0.0
188,1.0,0.0,0.0,1.0,4.1,3.79,46.0,27.9993,0.0
189,1.0,0.0,0.0,1.0,3.28,4.545,53.0,12.998,0.0
190,1.0,0.0,0.0,1.0,3.28,4.545,53.0,12.998,0.0
191,1.0,0.0,0.0,1.0,4.1,4.545,49.0,19.0012,0.0
192,1.0,0.0,0.0,1.0,3.28,4.545,53.0,12.998,1.0
193,1.0,0.0,0.0,1.0,4.1,4.545,49.0,19.0012,0.0
194,1.0,0.0,0.0,1.0,4.92,3.79,46.0,35.0008,0.0
195,1.0,0.0,0.0,1.0,5.74,5.305,43.0,26.0027,0.0
196,1.0,0.0,0.0,1.0,6.56,6.06,40.0,35.0008,2.0
197,1.0,0.0,0.0,1.0,7.38,6.82,37.0,30.0026,4.0
198,1.0,0.0,0.0,1.0,8.2,8.335,34.0,30.0026,6.0
199,1.0,0.0,0.0,1.0,9.02,9.09,32.0,31.0009,8.0
200,1.0,0.0,0.0,1.0,9.02,9.85,35.0,23.9994,5.0
201,1.0,0.0,0.0,1.0,8.2,8.335,34.0,30.0026,13.0
202,1.0,0.0,0.0,1.0,7.38,7.575,37.0,26.0027,3.0
203,1.0,0.0,0.0,1.0,6.56,6.82,40.0,22.0028,4.0
204,1.0,0.0,0.0,1.0,6.56,6.82,43.0,22.0028,1.0
205,1.0,0.0,0.0,1.0,5.74,6.06,46.0,16.9979,0.0
206,1.0,0.0,0.0,1.0,5.74,5.305,46.0,27.9993,1.0
207,1.0,0.0,0.0,1.0,5.74,6.06,46.0,19.9995,5.0
208,1.0,0.0,0.0,1.0,4.92,6.82,50.0,12.998,0.0
209,1.0,0.0,1.0,1.0,4.92,6.06,50.0,19.0012,2.0
210,1.0,0.0,1.0,1.0,4.92,6.06,50.0,19.0012,1.0
211,1.0,0.0,1.0,1.0,4.92,6.06,50.0,15.0013,0.0
212,1.0,0.0,1.0,1.0,4.92,6.06,50.0,15.0013,0.0
213,1.0,0.0,1.0,1.0,4.1,6.06,54.0,8.9981,1.0
214,1.0,0.0,1.0,1.0,4.1,5.305,54.0,16.9979,0.0
215,1.0,0.0,1.0,1.0,4.92,6.06,50.0,19.0012,0.0
216,1.0,0.0,1.0,1.0,4.92,6.06,50.0,15.0013,2.0
217,1.0,0.0,1.0,2.0,4.92,6.06,50.0,19.0012,4.0
218,1.0,0.0,1.0,2.0,5.74,6.06,50.0,16.9979,2.0
219,1.0,0.0,1.0,2.0,5.74,6.06,50.0,19.9995,0.0
220,1.0,0.0,1.0,2.0,6.56,6.82,47.0,19.0012,2.0
221,1.0,0.0,1.0,2.0,8.2,9.09,40.0,19.0012,5.0
222,1.0,0.0,1.0,2.0,8.2,9.09,40.0,19.0012,4.0
223,1.0,0.0,1.0,2.0,8.2,9.85,40.0,15.0013,0.0
224,1.0,0.0,1.0,2.0,8.2,9.85,40.0,15.0013,2.0
225,1.0,0.0,1.0,1.0,8.2,10.605,40.0,8.9981,4.0
226,1.0,0.0,1.0,1.0,8.2,11.365,40.0,7.0015,4.0
227,1.0,0.0,1.0,1.0,8.2,9.85,40.0,15.0013,1.0
228,1.0,0.0,1.0,1.0,6.56,8.335,47.0,11.0014,3.0
229,1.0,0.0,1.0,1.0,6.56,8.335,50.0,11.0014,1.0
230,1.0,0.0,1.0,1.0,5.74,6.82,59.0,12.998,1.0
231,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,2.0
232,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,0.0
233,1.0,0.0,1.0,1.0,5.74,8.335,59.0,7.0015,2.0
234,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,0.0
235,1.0,0.0,1.0,2.0,6.56,7.575,55.0,12.998,0.0
236,1.0,0.0,1.0,2.0,6.56,9.09,55.0,8.9981,0.0
237,1.0,0.0,1.0,2.0,6.56,9.09,55.0,8.9981,0.0
238,1.0,0.0,1.0,2.0,6.56,11.365,55.0,0.0,2.0
239,1.0,0.0,1.0,2.0,7.38,10.605,51.0,6.0032,3.0
240,1.0,0.0,1.0,2.0,7.38,9.85,51.0,11.0014,3.0
241,1.0,0.0,1.0,2.0,8.2,10.605,51.0,11.0014,3.0
242,1.0,0.0,1.0,2.0,8.2,10.605,47.0,8.9981,4.0
243,1.0,0.0,1.0,2.0,8.2,11.365,51.0,7.0015,2.0
244,1.0,0.0,1.0,2.0,8.2,11.365,59.0,6.0032,6.0
245,1.0,0.0,1.0,2.0,8.2,11.365,59.0,6.0032,3.0
246,1.0,0.0,1.0,2.0,6.56,9.85,80.0,6.0032,2.0
247,1.0,0.0,1.0,2.0,6.56,7.575,86.0,15.0013,4.0
248,1.0,0.0,1.0,2.0,6.56,7.575,86.0,15.0013,6.0
249,1.0,0.0,1.0,3.0,6.56,9.09,93.0,7.0015,1.0
250,1.0,0.0,1.0,3.0,6.56,11.365,93.0,0.0,0.0
251,1.0,0.0,1.0,3.0,6.56,7.575,93.0,12.998,0.0
252,1.0,0.0,1.0,3.0,6.56,9.85,86.0,6.0032,0.0
253,1.0,0.0,1.0,3.0,6.56,9.09,93.0,7.0015,1.0
254,1.0,0.0,1.0,3.0,6.56,9.85,93.0,6.0032,1.0
255,1.0,0.0,1.0,2.0,6.56,9.85,86.0,6.0032,0.0
256,1.0,0.0,1.0,2.0,6.56,9.09,86.0,7.0015,0.0
257,1.0,0.0,1.0,1.0,5.74,7.575,86.0,8.9981,0.0
258,1.0,0.0,1.0,1.0,5.74,7.575,86.0,11.0014,0.0
259,1.0,0.0,1.0,1.0,4.92,7.575,93.0,8.9981,0.0
260,1.0,0.0,1.0,1.0,5.74,7.575,69.0,8.9981,0.0
261,1.0,0.0,1.0,1.0,6.56,8.335,59.0,11.0014,3.0
262,1.0,0.0,1.0,1.0,6.56,6.82,59.0,22.0028,3.0
263,1.0,0.0,1.0,1.0,7.38,9.09,55.0,15.0013,0.0
264,1.0,0.0,1.0,1.0,8.2,9.09,51.0,26.0027,3.0
265,1.0,0.0,1.0,1.0,8.2,7.575,47.0,39.0007,3.0
266,1.0,0.0,1.0,1.0,9.02,9.85,44.0,23.9994,0.0
267,1.0,0.0,1.0,1.0,8.2,9.09,47.0,22.0028,0.0
268,1.0,0.0,1.0,1.0,8.2,8.335,47.0,27.9993,1.0
269,1.0,0.0,1.0,1.0,9.02,9.85,44.0,22.0028,5.0
270,1.0,0.0,1.0,1.0,8.2,9.09,47.0,23.9994,0.0
271,1.0,0.0,1.0,1.0,8.2,7.575,47.0,35.0008,2.0
272,1.0,0.0,1.0,1.0,7.38,7.575,47.0,27.9993,1.0
273,1.0,0.0,1.0,1.0,6.56,6.82,50.0,22.0028,2.0
274,1.0,0.0,1.0,1.0,6.56,6.82,55.0,22.0028,0.0
275,1.0,0.0,1.0,1.0,6.56,6.06,55.0,30.0026,1.0
276,1.0,0.0,1.0,1.0,5.74,5.305,59.0,27.9993,1.0
277,1.0,0.0,1.0,1.0,5.74,6.06,59.0,19.0012,1.0
278,1.0,0.0,1.0,1.0,5.74,6.06,50.0,19.0012,0.0
279,1.0,0.0,1.0,1.0,5.74,6.06,50.0,23.9994,0.0
280,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,0.0
281,1.0,0.0,1.0,1.0,5.74,6.06,50.0,16.9979,0.0
282,1.0,0.0,1.0,1.0,5.74,6.06,50.0,19.9995,0.0
283,1.0,0.0,1.0,1.0,4.92,7.575,54.0,8.9981,0.0
284,1.0,0.0,1.0,1.0,4.92,7.575,54.0,8.9981,0.0
285,1.0,0.0,1.0,1.0,5.74,6.82,50.0,12.998,5.0
286,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,2.0
287,1.0,0.0,1.0,2.0,6.56,6.82,50.0,23.9994,2.0
288,1.0,0.0,1.0,2.0,8.2,8.335,44.0,30.0026,4.0
289,1.0,0.0,1.0,1.0,8.2,8.335,44.0,27.9993,3.0
290,1.0,0.0,1.0,1.0,9.02,9.85,41.0,30.0026,2.0
291,1.0,0.0,1.0,1.0,9.02,9.85,41.0,26.0027,3.0
292,1.0,0.0,1.0,1.0,9.84,10.605,38.0,19.9995,5.0
293,1.0,0.0,1.0,1.0,9.84,10.605,38.0,23.9994,2.0
294,1.0,0.0,1.0,1.0,8.2,9.09,40.0,19.0012,4.0
295,1.0,0.0,1.0,1.0,8.2,9.09,40.0,22.0028,3.0
296,1.0,0.0,1.0,1.0,6.56,7.575,47.0,16.9979,1.0
297,1.0,0.0,1.0,1.0,6.56,7.575,47.0,15.0013,0.0
298,1.0,0.0,1.0,1.0,5.74,6.06,46.0,19.9995,0.0
299,1.0,0.0,1.0,1.0,5.74,6.06,46.0,22.0028,0.0
300,1.0,0.0,1.0,1.0,4.92,6.82,50.0,12.998,1.0
301,1.0,0.0,1.0,1.0,4.92,6.82,50.0,12.998,0.0
302,1.0,0.0,1.0,1.0,4.1,6.06,54.0,11.0014,0.0
303,1.0,0.0,1.0,1.0,4.1,6.06,54.0,8.9981,0.0
304,1.0,0.0,1.0,1.0,4.1,6.82,54.0,7.0015,0.0
305,1.0,0.0,1.0,1.0,4.1,6.82,54.0,6.0032,0.0
306,1.0,0.0,1.0,1.0,4.1,9.09,54.0,0.0,0.0
307,1.0,0.0,1.0,1.0,4.1,6.06,74.0,11.0014,0.0
308,1.0,0.0,1.0,1.0,4.92,8.335,68.0,0.0,2.0
309,1.0,0.0,1.0,1.0,5.74,7.575,69.0,8.9981,0.0
310,1.0,0.0,1.0,1.0,7.38,9.09,55.0,12.998,4.0
311,1.0,0.0,1.0,1.0,7.38,8.335,51.0,19.0012,6.0
312,1.0,0.0,1.0,1.0,8.2,9.85,44.0,16.9979,2.0
313,1.0,0.0,1.0,1.0,9.02,9.85,37.0,26.0027,4.0
314,1.0,0.0,1.0,1.0,9.02,10.605,41.0,19.0012,5.0
315,1.0,0.0,1.0,1.0,9.84,12.12,38.0,11.0014,9.0
316,1.0,0.0,1.0,1.0,9.02,12.12,41.0,7.0015,3.0
317,1.0,0.0,1.0,1.0,9.02,11.365,41.0,11.0014,4.0
318,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,5.0
319,1.0,0.0,1.0,1.0,6.56,9.85,59.0,6.0032,3.0
320,1.0,0.0,1.0,1.0,7.38,12.12,59.0,0.0,0.0
321,1.0,0.0,1.0,1.0,6.56,11.365,69.0,0.0,4.0
322,1.0,0.0,1.0,2.0,6.56,11.365,69.0,0.0,2.0
323,1.0,0.0,1.0,2.0,7.38,12.12,55.0,0.0,1.0
324,1.0,0.0,0.0,1.0,7.38,12.12,55.0,0.0,3.0
325,1.0,0.0,0.0,2.0,6.56,9.85,59.0,6.0032,2.0
326,1.0,0.0,0.0,2.0,6.56,9.85,59.0,6.0032,0.0
327,1.0,0.0,0.0,2.0,6.56,11.365,59.0,0.0,1.0
328,1.0,0.0,0.0,2.0,6.56,11.365,59.0,0.0,0.0
329,1.0,0.0,0.0,1.0,6.56,11.365,59.0,0.0,0.0
330,1.0,0.0,0.0,1.0,5.74,8.335,63.0,7.0015,1.0
331,1.0,0.0,0.0,1.0,5.74,10.605,63.0,0.0,1.0
332,1.0,0.0,0.0,1.0,5.74,7.575,63.0,8.9981,1.0
333,1.0,0.0,0.0,1.0,6.56,9.09,64.0,8.9981,2.0
334,1.0,0.0,0.0,1.0,7.38,9.85,59.0,11.0014,2.0
335,1.0,0.0,0.0,1.0,8.2,9.85,55.0,15.0013,18.0
336,1.0,0.0,0.0,1.0,9.84,11.365,48.0,15.0013,15.0
337,1.0,0.0,0.0,1.0,11.48,12.88,38.0,19.9995,21.0
338,1.0,0.0,0.0,1.0,12.3,14.395,39.0,19.0012,26.0
339,1.0,0.0,0.0,2.0,13.12,15.91,36.0,12.998,21.0
340,1.0,0.0,0.0,2.0,13.94,16.665,34.0,12.998,33.0
341,1.0,0.0,0.0,2.0,13.12,15.15,36.0,19.0012,29.0
342,1.0,0.0,0.0,2.0,12.3,14.395,45.0,16.9979,15.0
343,1.0,0.0,0.0,2.0,13.12,15.15,39.0,16.9979,14.0
344,1.0,0.0,0.0,2.0,13.12,15.15,39.0,16.9979,6.0
345,1.0,0.0,0.0,2.0,13.12,15.15,39.0,15.0013,6.0
346,1.0,0.0,0.0,2.0,12.3,15.91,42.0,7.0015,0.0
347,1.0,0.0,0.0,1.0,12.3,14.395,45.0,19.0012,5.0
348,1.0,0.0,0.0,1.0,10.66,15.15,56.0,0.0,6.0
349,1.0,0.0,0.0,1.0,10.66,13.635,56.0,8.9981,4.0
350,1.0,0.0,0.0,1.0,10.66,14.395,56.0,6.0032,3.0
351,1.0,0.0,0.0,1.0,9.02,13.635,69.0,0.0,9.0
352,1.0,0.0,0.0,1.0,10.66,12.88,56.0,11.0014,0.0
353,1.0,0.0,0.0,2.0,10.66,12.88,56.0,11.0014,1.0
354,1.0,0.0,0.0,2.0,10.66,12.88,56.0,11.0014,0.0
355,1.0,0.0,0.0,2.0,9.84,10.605,56.0,19.9995,0.0
356,1.0,0.0,0.0,1.0,9.02,10.605,55.0,19.0012,0.0
357,1.0,0.0,0.0,1.0,9.02,10.605,51.0,16.9979,3.0
358,1.0,0.0,0.0,1.0,9.02,10.605,51.0,19.0012,8.0
